Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
16-04-2012,32,50,78,285,,78,Swargate
19-04-2012,26,70,73,197,,88,Swargate
23-04-2012,33,42,74,262,,74,Swargate
26-04-2012,28,61,106,390,,104,Swargate
30-04-2012,28,36,68,210,,68,Swargate
01-05-2012,25,28,65,354,,65,Swargate
07-05-2012,22,41,70,214,,70,Swargate
10-05-2012,18,32,57,194,,57,Swargate
14-05-2012,17,37,92,256,,92,Swargate
17-05-2012,45,35,41,279,,56,Swargate
20-05-2012,19,26,63,195,,63,Swargate
24-05-2012,24,24,49,168,,49,Swargate
28-05-2012,37,27,97,215,,97,Swargate
31-05-2012,28,24,43,180,,43,Swargate
04-06-2012,21,24,41,183,,41,Swargate
07-06-2012,19,37,35,131,,46,Swargate
11-06-2012,24,21,32,92,,32,Swargate
14-06-2012,18,27,29,93,,34,Swargate
18-06-2012,17,21,29,69,,29,Swargate
21-06-2012,16,16,42,100,,42,Swargate
25-06-2012,18,27,38,61,,38,Swargate
28-06-2012,16,27,17,38,,34,Swargate
02-07-2012,15,38,42,114,,48,Swargate
05-07-2012,17,20,27,86,,27,Swargate
09-07-2012,15,28,33,52,,35,Swargate
12-07-2012,14,17,25,74,,25,Swargate
16-07-2012,15,55,24,67,,69,Swargate
19-07-2012,20,26,54,196,,54,Swargate
23-07-2012,21,19,30,47,,30,Swargate
26-07-2012,18,21,15,32,,26,Swargate
30-07-2012,19,14,31,54,,31,Swargate
02-08-2012,14,23,35,127,,35,Swargate
06-08-2012,15,22,18,30,,28,Swargate
09-08-2012,22,37,22,64,,46,Swargate
13-08-2012,12,37,15,34,,46,Swargate
16-08-2012,11,20,21,52,,25,Swargate
20-08-2012,13,32,18,34,,40,Swargate
23-08-2012,14,25,18,37,,31,Swargate
27-08-2012,11,15,21,42,,21,Swargate
30-08-2012,22,31,22,45,,39,Swargate
03-09-2012,13,34,6,26,,43,Swargate
06-09-2012,13,21,13,28,,26,Swargate
10-09-2012,16,21,11,65,,26,Swargate
13-09-2012,18,23,19,43,,29,Swargate
17-09-2012,15,16,9,20,,20,Swargate
20-09-2012,20,44,29,54,,55,Swargate
24-09-2012,13,20,27,66,,27,Swargate
27-09-2012,17,52,55,130,,65,Swargate
01-10-2012,14,44,49,91,,55,Swargate
04-10-2012,17,61,56,99,,76,Swargate
08-10-2012,19,55,47,150,,69,Swargate
15-10-2012,17,66,71,160,,83,Swargate
18-10-2012,14,69,105,265,,103,Swargate
22-10-2012,22,68,104,199,,103,Swargate
25-10-2012,15,65,75,142,,81,Swargate
29-10-2012,15,76,97,178,,97,Swargate
31-10-2012,14,86,125,287,,117,Swargate
01-11-2012,14,100,109,251,,120,Swargate
08-11-2012,17,51,85,282,,85,Swargate
13-11-2012,40,71,209,459,,173,Swargate
15-11-2012,14,69,147,239,,131,Swargate
19-11-2012,15,77,165,312,,143,Swargate
22-11-2012,18,71,120,193,,113,Swargate
26-11-2012,17,71,91,254,,91,Swargate
29-11-2012,12,73,84,170,,91,Swargate
03-12-2012,16,85,122,306,,115,Swargate
06-12-2012,19,84,123,259,,115,Swargate
10-12-2012,14,49,77,187,,77,Swargate
13-12-2012,14,63,89,167,,89,Swargate
17-12-2012,11,96,144,321,,129,Swargate
20-12-2012,11,114,166,391,,144,Swargate
24-12-2012,11,112,107,268,,132,Swargate
28-12-2012,12,97,127,250,,118,Swargate
31-12-2012,17,64,103,204,,102,Swargate
03-01-2013,19,86,111,316,,107,Swargate
07-01-2013,17,89,133,263,,122,Swargate
14-01-2013,13,114,140,442,,134,Swargate
17-01-2013,14,69,107,239,,105,Swargate
